time:1.000000, sourceNodeId:22, sId:1, number:14
time:538.000000, sourceNodeId:22, sId:1, number:11
time:538.000000, sourceNodeId:7, sId:2, number:11
time:539.000000, sourceNodeId:22, sId:1, number:7
time:539.000000, sourceNodeId:7, sId:2, number:9
time:540.000000, sourceNodeId:22, sId:1, number:12
time:540.000000, sourceNodeId:7, sId:2, number:12
time:541.000000, sourceNodeId:22, sId:1, number:13
time:541.000000, sourceNodeId:7, sId:2, number:7
time:542.000000, sourceNodeId:22, sId:1, number:13
time:542.000000, sourceNodeId:7, sId:2, number:8
time:543.000000, sourceNodeId:22, sId:1, number:17
time:543.000000, sourceNodeId:7, sId:2, number:12
time:544.000000, sourceNodeId:22, sId:1, number:11
time:544.000000, sourceNodeId:7, sId:2, number:11
time:545.000000, sourceNodeId:22, sId:1, number:11
time:545.000000, sourceNodeId:7, sId:2, number:10
time:546.000000, sourceNodeId:22, sId:1, number:6
time:546.000000, sourceNodeId:7, sId:2, number:4
time:547.000000, sourceNodeId:22, sId:1, number:11
time:547.000000, sourceNodeId:7, sId:2, number:10
time:548.000000, sourceNodeId:22, sId:1, number:13
time:548.000000, sourceNodeId:7, sId:2, number:10
time:549.000000, sourceNodeId:22, sId:1, number:7
time:549.000000, sourceNodeId:7, sId:2, number:14
time:550.000000, sourceNodeId:22, sId:1, number:6
time:550.000000, sourceNodeId:7, sId:2, number:11
time:551.000000, sourceNodeId:22, sId:1, number:11
time:551.000000, sourceNodeId:7, sId:2, number:10
time:552.000000, sourceNodeId:22, sId:1, number:8
time:552.000000, sourceNodeId:7, sId:2, number:3
time:553.000000, sourceNodeId:22, sId:1, number:9
time:553.000000, sourceNodeId:7, sId:2, number:13
time:554.000000, sourceNodeId:22, sId:1, number:8
time:554.000000, sourceNodeId:7, sId:2, number:10
time:555.000000, sourceNodeId:22, sId:1, number:19
time:555.000000, sourceNodeId:7, sId:2, number:8
time:556.000000, sourceNodeId:22, sId:1, number:10
time:556.000000, sourceNodeId:7, sId:2, number:11
time:557.000000, sourceNodeId:22, sId:1, number:12
time:557.000000, sourceNodeId:7, sId:2, number:12
time:558.000000, sourceNodeId:22, sId:1, number:11
time:558.000000, sourceNodeId:7, sId:2, number:10
time:559.000000, sourceNodeId:22, sId:1, number:8
time:559.000000, sourceNodeId:7, sId:2, number:8
time:560.000000, sourceNodeId:22, sId:1, number:8
time:560.000000, sourceNodeId:7, sId:2, number:7
time:561.000000, sourceNodeId:22, sId:1, number:11
time:561.000000, sourceNodeId:7, sId:2, number:11
time:562.000000, sourceNodeId:22, sId:1, number:5
time:562.000000, sourceNodeId:7, sId:2, number:9
time:563.000000, sourceNodeId:22, sId:1, number:7
time:563.000000, sourceNodeId:7, sId:2, number:12
time:564.000000, sourceNodeId:22, sId:1, number:8
time:564.000000, sourceNodeId:7, sId:2, number:13
time:565.000000, sourceNodeId:22, sId:1, number:9
time:565.000000, sourceNodeId:7, sId:2, number:8
time:566.000000, sourceNodeId:22, sId:1, number:11
time:566.000000, sourceNodeId:7, sId:2, number:10
time:567.000000, sourceNodeId:22, sId:1, number:6
time:567.000000, sourceNodeId:7, sId:2, number:14
time:568.000000, sourceNodeId:22, sId:1, number:9
time:568.000000, sourceNodeId:7, sId:2, number:11
time:569.000000, sourceNodeId:22, sId:1, number:15
time:569.000000, sourceNodeId:7, sId:2, number:7
time:570.000000, sourceNodeId:22, sId:1, number:11
time:570.000000, sourceNodeId:7, sId:2, number:8
time:571.000000, sourceNodeId:22, sId:1, number:12
time:571.000000, sourceNodeId:7, sId:2, number:7
time:572.000000, sourceNodeId:22, sId:1, number:7
time:572.000000, sourceNodeId:7, sId:2, number:9
time:573.000000, sourceNodeId:22, sId:1, number:14
time:573.000000, sourceNodeId:7, sId:2, number:12
time:574.000000, sourceNodeId:22, sId:1, number:12
time:574.000000, sourceNodeId:7, sId:2, number:12
time:575.000000, sourceNodeId:22, sId:1, number:7
time:575.000000, sourceNodeId:7, sId:2, number:7
time:576.000000, sourceNodeId:22, sId:1, number:8
time:576.000000, sourceNodeId:7, sId:2, number:5
time:577.000000, sourceNodeId:22, sId:1, number:5
time:577.000000, sourceNodeId:7, sId:2, number:8
time:578.000000, sourceNodeId:22, sId:1, number:9
time:578.000000, sourceNodeId:7, sId:2, number:4
time:579.000000, sourceNodeId:22, sId:1, number:11
time:579.000000, sourceNodeId:7, sId:2, number:13
time:580.000000, sourceNodeId:22, sId:1, number:11
time:580.000000, sourceNodeId:7, sId:2, number:4
time:581.000000, sourceNodeId:22, sId:1, number:10
time:581.000000, sourceNodeId:7, sId:2, number:9
time:582.000000, sourceNodeId:22, sId:1, number:5
time:582.000000, sourceNodeId:7, sId:2, number:14
time:583.000000, sourceNodeId:22, sId:1, number:9
time:583.000000, sourceNodeId:7, sId:2, number:14
time:584.000000, sourceNodeId:22, sId:1, number:7
time:584.000000, sourceNodeId:7, sId:2, number:8
time:585.000000, sourceNodeId:22, sId:1, number:13
time:585.000000, sourceNodeId:7, sId:2, number:10
time:586.000000, sourceNodeId:22, sId:1, number:11
time:586.000000, sourceNodeId:7, sId:2, number:12
time:587.000000, sourceNodeId:22, sId:1, number:11
time:587.000000, sourceNodeId:7, sId:2, number:10
time:588.000000, sourceNodeId:22, sId:1, number:6
time:588.000000, sourceNodeId:7, sId:2, number:10
time:589.000000, sourceNodeId:22, sId:1, number:8
time:589.000000, sourceNodeId:7, sId:2, number:4
time:590.000000, sourceNodeId:22, sId:1, number:13
time:590.000000, sourceNodeId:7, sId:2, number:7
time:591.000000, sourceNodeId:22, sId:1, number:9
time:591.000000, sourceNodeId:7, sId:2, number:7
time:592.000000, sourceNodeId:22, sId:1, number:14
time:592.000000, sourceNodeId:7, sId:2, number:9
time:593.000000, sourceNodeId:22, sId:1, number:12
time:593.000000, sourceNodeId:7, sId:2, number:16
time:594.000000, sourceNodeId:22, sId:1, number:13
time:594.000000, sourceNodeId:7, sId:2, number:6
time:595.000000, sourceNodeId:22, sId:1, number:7
time:595.000000, sourceNodeId:7, sId:2, number:18
time:596.000000, sourceNodeId:22, sId:1, number:14
time:596.000000, sourceNodeId:7, sId:2, number:13
time:597.000000, sourceNodeId:22, sId:1, number:13
time:597.000000, sourceNodeId:7, sId:2, number:11
time:598.000000, sourceNodeId:22, sId:1, number:9
time:598.000000, sourceNodeId:7, sId:2, number:7
time:599.000000, sourceNodeId:22, sId:1, number:5
time:599.000000, sourceNodeId:7, sId:2, number:8
time:600.000000, sourceNodeId:22, sId:1, number:9
time:600.000000, sourceNodeId:7, sId:2, number:12
time:601.000000, sourceNodeId:22, sId:1, number:9
time:601.000000, sourceNodeId:7, sId:2, number:15
time:602.000000, sourceNodeId:22, sId:1, number:6
time:602.000000, sourceNodeId:7, sId:2, number:10
time:603.000000, sourceNodeId:22, sId:1, number:6
time:603.000000, sourceNodeId:7, sId:2, number:15
time:604.000000, sourceNodeId:22, sId:1, number:13
time:604.000000, sourceNodeId:7, sId:2, number:16
time:605.000000, sourceNodeId:22, sId:1, number:19
time:605.000000, sourceNodeId:7, sId:2, number:6
time:606.000000, sourceNodeId:22, sId:1, number:13
time:606.000000, sourceNodeId:7, sId:2, number:10
time:607.000000, sourceNodeId:22, sId:1, number:10
time:607.000000, sourceNodeId:7, sId:2, number:4
time:608.000000, sourceNodeId:22, sId:1, number:6
time:608.000000, sourceNodeId:7, sId:2, number:10
time:609.000000, sourceNodeId:22, sId:1, number:10
time:609.000000, sourceNodeId:7, sId:2, number:14
time:610.000000, sourceNodeId:22, sId:1, number:9
time:610.000000, sourceNodeId:7, sId:2, number:5
time:611.000000, sourceNodeId:22, sId:1, number:10
time:611.000000, sourceNodeId:7, sId:2, number:16
time:612.000000, sourceNodeId:22, sId:1, number:10
time:612.000000, sourceNodeId:7, sId:2, number:8
time:613.000000, sourceNodeId:22, sId:1, number:10
time:613.000000, sourceNodeId:7, sId:2, number:14
time:614.000000, sourceNodeId:22, sId:1, number:12
time:614.000000, sourceNodeId:7, sId:2, number:10
time:615.000000, sourceNodeId:22, sId:1, number:15
time:615.000000, sourceNodeId:7, sId:2, number:8
time:616.000000, sourceNodeId:22, sId:1, number:9
time:616.000000, sourceNodeId:7, sId:2, number:8
time:617.000000, sourceNodeId:22, sId:1, number:10
time:617.000000, sourceNodeId:7, sId:2, number:12
time:618.000000, sourceNodeId:22, sId:1, number:6
time:618.000000, sourceNodeId:7, sId:2, number:8
time:619.000000, sourceNodeId:22, sId:1, number:10
time:619.000000, sourceNodeId:7, sId:2, number:10
time:620.000000, sourceNodeId:22, sId:1, number:8
time:620.000000, sourceNodeId:7, sId:2, number:7
time:621.000000, sourceNodeId:22, sId:1, number:17
time:621.000000, sourceNodeId:7, sId:2, number:10
time:622.000000, sourceNodeId:22, sId:1, number:11
time:622.000000, sourceNodeId:7, sId:2, number:6
time:623.000000, sourceNodeId:22, sId:1, number:12
time:623.000000, sourceNodeId:7, sId:2, number:11
time:624.000000, sourceNodeId:22, sId:1, number:17
time:624.000000, sourceNodeId:7, sId:2, number:10
time:625.000000, sourceNodeId:22, sId:1, number:6
time:625.000000, sourceNodeId:7, sId:2, number:13
time:626.000000, sourceNodeId:22, sId:1, number:9
time:626.000000, sourceNodeId:7, sId:2, number:7
time:627.000000, sourceNodeId:22, sId:1, number:11
time:627.000000, sourceNodeId:7, sId:2, number:16
time:628.000000, sourceNodeId:22, sId:1, number:12
time:628.000000, sourceNodeId:7, sId:2, number:10
time:629.000000, sourceNodeId:22, sId:1, number:13
time:629.000000, sourceNodeId:7, sId:2, number:11
time:630.000000, sourceNodeId:22, sId:1, number:10
time:630.000000, sourceNodeId:7, sId:2, number:6
time:631.000000, sourceNodeId:22, sId:1, number:12
time:631.000000, sourceNodeId:7, sId:2, number:9
time:632.000000, sourceNodeId:22, sId:1, number:9
time:632.000000, sourceNodeId:7, sId:2, number:4
time:633.000000, sourceNodeId:22, sId:1, number:7
time:633.000000, sourceNodeId:7, sId:2, number:9
time:634.000000, sourceNodeId:22, sId:1, number:10
time:634.000000, sourceNodeId:7, sId:2, number:10
time:635.000000, sourceNodeId:22, sId:1, number:15
time:635.000000, sourceNodeId:7, sId:2, number:13
time:636.000000, sourceNodeId:22, sId:1, number:16
time:636.000000, sourceNodeId:7, sId:2, number:21
time:637.000000, sourceNodeId:22, sId:1, number:9
time:637.000000, sourceNodeId:7, sId:2, number:12
time:638.000000, sourceNodeId:22, sId:1, number:11
time:638.000000, sourceNodeId:7, sId:2, number:13
time:639.000000, sourceNodeId:22, sId:1, number:10
time:639.000000, sourceNodeId:7, sId:2, number:14
time:640.000000, sourceNodeId:22, sId:1, number:7
time:640.000000, sourceNodeId:7, sId:2, number:14
time:641.000000, sourceNodeId:22, sId:1, number:8
time:641.000000, sourceNodeId:7, sId:2, number:10
time:642.000000, sourceNodeId:22, sId:1, number:12
time:642.000000, sourceNodeId:7, sId:2, number:8
time:643.000000, sourceNodeId:22, sId:1, number:15
time:643.000000, sourceNodeId:7, sId:2, number:12
time:644.000000, sourceNodeId:22, sId:1, number:10
time:644.000000, sourceNodeId:7, sId:2, number:10
time:645.000000, sourceNodeId:22, sId:1, number:8
time:645.000000, sourceNodeId:7, sId:2, number:13
time:646.000000, sourceNodeId:22, sId:1, number:11
time:646.000000, sourceNodeId:7, sId:2, number:7
time:647.000000, sourceNodeId:22, sId:1, number:7
time:647.000000, sourceNodeId:7, sId:2, number:6
time:648.000000, sourceNodeId:22, sId:1, number:16
time:648.000000, sourceNodeId:7, sId:2, number:7
time:649.000000, sourceNodeId:22, sId:1, number:13
time:649.000000, sourceNodeId:7, sId:2, number:9
time:650.000000, sourceNodeId:22, sId:1, number:8
time:650.000000, sourceNodeId:7, sId:2, number:13
time:651.000000, sourceNodeId:22, sId:1, number:11
time:651.000000, sourceNodeId:7, sId:2, number:15
time:652.000000, sourceNodeId:22, sId:1, number:11
time:652.000000, sourceNodeId:7, sId:2, number:11
time:653.000000, sourceNodeId:22, sId:1, number:15
time:653.000000, sourceNodeId:7, sId:2, number:12
time:654.000000, sourceNodeId:22, sId:1, number:11
time:654.000000, sourceNodeId:7, sId:2, number:10
time:655.000000, sourceNodeId:22, sId:1, number:10
time:655.000000, sourceNodeId:7, sId:2, number:19
time:656.000000, sourceNodeId:22, sId:1, number:3
time:656.000000, sourceNodeId:7, sId:2, number:9
time:657.000000, sourceNodeId:22, sId:1, number:12
time:657.000000, sourceNodeId:7, sId:2, number:10
time:658.000000, sourceNodeId:22, sId:1, number:7
time:658.000000, sourceNodeId:7, sId:2, number:6
time:659.000000, sourceNodeId:22, sId:1, number:9
time:659.000000, sourceNodeId:7, sId:2, number:12
time:660.000000, sourceNodeId:22, sId:1, number:9
time:660.000000, sourceNodeId:7, sId:2, number:7
time:661.000000, sourceNodeId:22, sId:1, number:5
time:661.000000, sourceNodeId:7, sId:2, number:10
time:662.000000, sourceNodeId:22, sId:1, number:12
time:662.000000, sourceNodeId:7, sId:2, number:14
time:663.000000, sourceNodeId:22, sId:1, number:13
time:663.000000, sourceNodeId:7, sId:2, number:16
time:664.000000, sourceNodeId:22, sId:1, number:10
time:664.000000, sourceNodeId:7, sId:2, number:16
time:665.000000, sourceNodeId:22, sId:1, number:6
time:665.000000, sourceNodeId:7, sId:2, number:8
time:666.000000, sourceNodeId:22, sId:1, number:6
time:666.000000, sourceNodeId:7, sId:2, number:14
time:667.000000, sourceNodeId:22, sId:1, number:15
time:667.000000, sourceNodeId:7, sId:2, number:11
time:668.000000, sourceNodeId:22, sId:1, number:8
time:668.000000, sourceNodeId:7, sId:2, number:7
time:669.000000, sourceNodeId:22, sId:1, number:10
time:669.000000, sourceNodeId:7, sId:2, number:8
time:670.000000, sourceNodeId:22, sId:1, number:10
time:670.000000, sourceNodeId:7, sId:2, number:11
time:671.000000, sourceNodeId:22, sId:1, number:5
time:671.000000, sourceNodeId:7, sId:2, number:13
time:672.000000, sourceNodeId:22, sId:1, number:7
time:672.000000, sourceNodeId:7, sId:2, number:10
time:673.000000, sourceNodeId:22, sId:1, number:9
time:673.000000, sourceNodeId:7, sId:2, number:10
time:674.000000, sourceNodeId:22, sId:1, number:5
time:674.000000, sourceNodeId:7, sId:2, number:12
time:675.000000, sourceNodeId:22, sId:1, number:10
time:675.000000, sourceNodeId:7, sId:2, number:14
time:676.000000, sourceNodeId:22, sId:1, number:8
time:676.000000, sourceNodeId:7, sId:2, number:11
time:677.000000, sourceNodeId:22, sId:1, number:9
time:677.000000, sourceNodeId:7, sId:2, number:13
time:678.000000, sourceNodeId:22, sId:1, number:9
time:678.000000, sourceNodeId:7, sId:2, number:7
time:679.000000, sourceNodeId:22, sId:1, number:13
time:679.000000, sourceNodeId:7, sId:2, number:12
time:680.000000, sourceNodeId:22, sId:1, number:11
time:680.000000, sourceNodeId:7, sId:2, number:12
time:681.000000, sourceNodeId:22, sId:1, number:8
time:681.000000, sourceNodeId:7, sId:2, number:11
time:682.000000, sourceNodeId:22, sId:1, number:8
time:682.000000, sourceNodeId:7, sId:2, number:17
time:683.000000, sourceNodeId:22, sId:1, number:8
time:683.000000, sourceNodeId:7, sId:2, number:6
time:684.000000, sourceNodeId:22, sId:1, number:8
time:684.000000, sourceNodeId:7, sId:2, number:9
time:685.000000, sourceNodeId:22, sId:1, number:14
time:685.000000, sourceNodeId:7, sId:2, number:10
time:686.000000, sourceNodeId:22, sId:1, number:5
time:686.000000, sourceNodeId:7, sId:2, number:4
time:687.000000, sourceNodeId:22, sId:1, number:20
time:687.000000, sourceNodeId:7, sId:2, number:9
time:688.000000, sourceNodeId:22, sId:1, number:11
time:688.000000, sourceNodeId:7, sId:2, number:11
time:689.000000, sourceNodeId:22, sId:1, number:15
time:689.000000, sourceNodeId:7, sId:2, number:10
time:690.000000, sourceNodeId:22, sId:1, number:11
time:690.000000, sourceNodeId:7, sId:2, number:5
time:691.000000, sourceNodeId:22, sId:1, number:8
time:691.000000, sourceNodeId:7, sId:2, number:8
time:692.000000, sourceNodeId:22, sId:1, number:6
time:692.000000, sourceNodeId:7, sId:2, number:13
time:693.000000, sourceNodeId:22, sId:1, number:14
time:693.000000, sourceNodeId:7, sId:2, number:17
time:694.000000, sourceNodeId:22, sId:1, number:12
time:694.000000, sourceNodeId:7, sId:2, number:11
time:695.000000, sourceNodeId:22, sId:1, number:5
time:695.000000, sourceNodeId:7, sId:2, number:13
time:696.000000, sourceNodeId:22, sId:1, number:10
time:696.000000, sourceNodeId:7, sId:2, number:13
time:697.000000, sourceNodeId:22, sId:1, number:9
time:697.000000, sourceNodeId:7, sId:2, number:10
time:698.000000, sourceNodeId:22, sId:1, number:9
time:698.000000, sourceNodeId:7, sId:2, number:13
time:699.000000, sourceNodeId:22, sId:1, number:14
time:699.000000, sourceNodeId:7, sId:2, number:10
time:700.000000, sourceNodeId:22, sId:1, number:12
time:700.000000, sourceNodeId:7, sId:2, number:10
time:701.000000, sourceNodeId:22, sId:1, number:8
time:701.000000, sourceNodeId:7, sId:2, number:8
time:702.000000, sourceNodeId:22, sId:1, number:3
time:702.000000, sourceNodeId:7, sId:2, number:5
time:703.000000, sourceNodeId:22, sId:1, number:14
time:703.000000, sourceNodeId:7, sId:2, number:12
time:704.000000, sourceNodeId:22, sId:1, number:11
time:704.000000, sourceNodeId:7, sId:2, number:10
time:705.000000, sourceNodeId:22, sId:1, number:11
time:705.000000, sourceNodeId:7, sId:2, number:8
time:706.000000, sourceNodeId:22, sId:1, number:11
time:706.000000, sourceNodeId:7, sId:2, number:7
time:707.000000, sourceNodeId:22, sId:1, number:6
time:707.000000, sourceNodeId:7, sId:2, number:12
time:708.000000, sourceNodeId:22, sId:1, number:10
time:708.000000, sourceNodeId:7, sId:2, number:6
time:709.000000, sourceNodeId:22, sId:1, number:14
time:709.000000, sourceNodeId:7, sId:2, number:6
time:710.000000, sourceNodeId:22, sId:1, number:7
time:710.000000, sourceNodeId:7, sId:2, number:7
time:711.000000, sourceNodeId:22, sId:1, number:9
time:711.000000, sourceNodeId:7, sId:2, number:8
time:712.000000, sourceNodeId:22, sId:1, number:9
time:712.000000, sourceNodeId:7, sId:2, number:14
time:713.000000, sourceNodeId:22, sId:1, number:14
time:713.000000, sourceNodeId:7, sId:2, number:12
time:714.000000, sourceNodeId:22, sId:1, number:16
time:714.000000, sourceNodeId:7, sId:2, number:7
time:715.000000, sourceNodeId:22, sId:1, number:17
time:715.000000, sourceNodeId:7, sId:2, number:11
time:716.000000, sourceNodeId:22, sId:1, number:12
time:716.000000, sourceNodeId:7, sId:2, number:11
time:717.000000, sourceNodeId:22, sId:1, number:8
time:717.000000, sourceNodeId:7, sId:2, number:11
time:718.000000, sourceNodeId:22, sId:1, number:11
time:718.000000, sourceNodeId:7, sId:2, number:11
time:719.000000, sourceNodeId:22, sId:1, number:12
time:719.000000, sourceNodeId:7, sId:2, number:6
time:720.000000, sourceNodeId:22, sId:1, number:13
time:720.000000, sourceNodeId:7, sId:2, number:12
time:721.000000, sourceNodeId:22, sId:1, number:7
time:721.000000, sourceNodeId:7, sId:2, number:11
time:722.000000, sourceNodeId:22, sId:1, number:15
time:722.000000, sourceNodeId:7, sId:2, number:10
time:723.000000, sourceNodeId:22, sId:1, number:7
time:723.000000, sourceNodeId:7, sId:2, number:4
time:724.000000, sourceNodeId:22, sId:1, number:13
time:724.000000, sourceNodeId:7, sId:2, number:10
time:725.000000, sourceNodeId:22, sId:1, number:11
time:725.000000, sourceNodeId:7, sId:2, number:14
time:726.000000, sourceNodeId:22, sId:1, number:4
time:726.000000, sourceNodeId:7, sId:2, number:11
time:727.000000, sourceNodeId:22, sId:1, number:9
time:727.000000, sourceNodeId:7, sId:2, number:7
time:728.000000, sourceNodeId:22, sId:1, number:8
time:728.000000, sourceNodeId:7, sId:2, number:11
time:729.000000, sourceNodeId:22, sId:1, number:11
time:729.000000, sourceNodeId:7, sId:2, number:11
time:730.000000, sourceNodeId:22, sId:1, number:8
time:730.000000, sourceNodeId:7, sId:2, number:6
time:731.000000, sourceNodeId:22, sId:1, number:12
time:731.000000, sourceNodeId:7, sId:2, number:8
time:732.000000, sourceNodeId:22, sId:1, number:10
time:732.000000, sourceNodeId:7, sId:2, number:11
time:733.000000, sourceNodeId:22, sId:1, number:15
time:733.000000, sourceNodeId:7, sId:2, number:6
time:734.000000, sourceNodeId:22, sId:1, number:9
time:734.000000, sourceNodeId:7, sId:2, number:7
time:735.000000, sourceNodeId:22, sId:1, number:11
time:735.000000, sourceNodeId:7, sId:2, number:10
time:736.000000, sourceNodeId:22, sId:1, number:12
time:736.000000, sourceNodeId:7, sId:2, number:10
time:737.000000, sourceNodeId:22, sId:1, number:9
time:737.000000, sourceNodeId:7, sId:2, number:9
time:738.000000, sourceNodeId:22, sId:1, number:13
time:738.000000, sourceNodeId:7, sId:2, number:7
time:739.000000, sourceNodeId:22, sId:1, number:15
time:739.000000, sourceNodeId:7, sId:2, number:11
time:740.000000, sourceNodeId:22, sId:1, number:11
time:740.000000, sourceNodeId:7, sId:2, number:9
time:741.000000, sourceNodeId:22, sId:1, number:11
time:741.000000, sourceNodeId:7, sId:2, number:16
time:742.000000, sourceNodeId:22, sId:1, number:9
time:742.000000, sourceNodeId:7, sId:2, number:7
time:743.000000, sourceNodeId:22, sId:1, number:5
time:743.000000, sourceNodeId:7, sId:2, number:15
time:744.000000, sourceNodeId:22, sId:1, number:9
time:744.000000, sourceNodeId:7, sId:2, number:12
time:745.000000, sourceNodeId:22, sId:1, number:14
time:745.000000, sourceNodeId:7, sId:2, number:8
time:746.000000, sourceNodeId:22, sId:1, number:15
time:746.000000, sourceNodeId:7, sId:2, number:7
time:747.000000, sourceNodeId:22, sId:1, number:11
time:747.000000, sourceNodeId:7, sId:2, number:13
time:748.000000, sourceNodeId:22, sId:1, number:17
time:748.000000, sourceNodeId:7, sId:2, number:9
time:749.000000, sourceNodeId:22, sId:1, number:13
time:749.000000, sourceNodeId:7, sId:2, number:12
time:750.000000, sourceNodeId:22, sId:1, number:6
time:750.000000, sourceNodeId:7, sId:2, number:13
time:751.000000, sourceNodeId:22, sId:1, number:13
time:751.000000, sourceNodeId:7, sId:2, number:12
time:752.000000, sourceNodeId:22, sId:1, number:11
time:752.000000, sourceNodeId:7, sId:2, number:4
time:753.000000, sourceNodeId:22, sId:1, number:9
time:753.000000, sourceNodeId:7, sId:2, number:9
time:754.000000, sourceNodeId:22, sId:1, number:6
time:754.000000, sourceNodeId:7, sId:2, number:11
time:755.000000, sourceNodeId:22, sId:1, number:9
time:755.000000, sourceNodeId:7, sId:2, number:14
time:756.000000, sourceNodeId:22, sId:1, number:13
time:756.000000, sourceNodeId:7, sId:2, number:14
time:757.000000, sourceNodeId:22, sId:1, number:11
time:757.000000, sourceNodeId:7, sId:2, number:12
time:758.000000, sourceNodeId:22, sId:1, number:14
time:758.000000, sourceNodeId:7, sId:2, number:11
time:759.000000, sourceNodeId:22, sId:1, number:13
time:759.000000, sourceNodeId:7, sId:2, number:8
time:760.000000, sourceNodeId:22, sId:1, number:15
time:760.000000, sourceNodeId:7, sId:2, number:11
time:761.000000, sourceNodeId:22, sId:1, number:6
time:761.000000, sourceNodeId:7, sId:2, number:12
time:762.000000, sourceNodeId:22, sId:1, number:7
time:762.000000, sourceNodeId:7, sId:2, number:11
time:763.000000, sourceNodeId:22, sId:1, number:13
time:763.000000, sourceNodeId:7, sId:2, number:7
time:764.000000, sourceNodeId:22, sId:1, number:11
time:764.000000, sourceNodeId:7, sId:2, number:6
time:765.000000, sourceNodeId:22, sId:1, number:4
time:765.000000, sourceNodeId:7, sId:2, number:9
time:766.000000, sourceNodeId:22, sId:1, number:11
time:766.000000, sourceNodeId:7, sId:2, number:5
time:767.000000, sourceNodeId:22, sId:1, number:7
time:767.000000, sourceNodeId:7, sId:2, number:9
time:768.000000, sourceNodeId:22, sId:1, number:7
time:768.000000, sourceNodeId:7, sId:2, number:12
time:769.000000, sourceNodeId:22, sId:1, number:6
time:769.000000, sourceNodeId:7, sId:2, number:6
time:770.000000, sourceNodeId:22, sId:1, number:13
time:770.000000, sourceNodeId:7, sId:2, number:14
time:771.000000, sourceNodeId:22, sId:1, number:11
time:771.000000, sourceNodeId:7, sId:2, number:11
time:772.000000, sourceNodeId:22, sId:1, number:8
time:772.000000, sourceNodeId:7, sId:2, number:11
time:773.000000, sourceNodeId:22, sId:1, number:10
time:773.000000, sourceNodeId:7, sId:2, number:13
time:774.000000, sourceNodeId:22, sId:1, number:9
time:774.000000, sourceNodeId:7, sId:2, number:7
time:775.000000, sourceNodeId:22, sId:1, number:10
time:775.000000, sourceNodeId:7, sId:2, number:11
time:776.000000, sourceNodeId:22, sId:1, number:11
time:776.000000, sourceNodeId:7, sId:2, number:13
time:777.000000, sourceNodeId:22, sId:1, number:11
time:777.000000, sourceNodeId:7, sId:2, number:8
time:778.000000, sourceNodeId:22, sId:1, number:6
time:778.000000, sourceNodeId:7, sId:2, number:11
time:779.000000, sourceNodeId:22, sId:1, number:7
time:779.000000, sourceNodeId:7, sId:2, number:6
time:780.000000, sourceNodeId:22, sId:1, number:6
time:780.000000, sourceNodeId:7, sId:2, number:5
time:781.000000, sourceNodeId:22, sId:1, number:11
time:781.000000, sourceNodeId:7, sId:2, number:7
time:782.000000, sourceNodeId:22, sId:1, number:12
time:782.000000, sourceNodeId:7, sId:2, number:21
time:783.000000, sourceNodeId:22, sId:1, number:8
time:783.000000, sourceNodeId:7, sId:2, number:11
time:784.000000, sourceNodeId:22, sId:1, number:9
time:784.000000, sourceNodeId:7, sId:2, number:6
time:785.000000, sourceNodeId:22, sId:1, number:13
time:785.000000, sourceNodeId:7, sId:2, number:6
time:786.000000, sourceNodeId:22, sId:1, number:7
time:786.000000, sourceNodeId:7, sId:2, number:16
time:787.000000, sourceNodeId:22, sId:1, number:11
time:787.000000, sourceNodeId:7, sId:2, number:10
time:788.000000, sourceNodeId:22, sId:1, number:7
time:788.000000, sourceNodeId:7, sId:2, number:14
time:789.000000, sourceNodeId:22, sId:1, number:9
time:789.000000, sourceNodeId:7, sId:2, number:11
time:790.000000, sourceNodeId:22, sId:1, number:12
time:790.000000, sourceNodeId:7, sId:2, number:16
time:791.000000, sourceNodeId:22, sId:1, number:13
time:791.000000, sourceNodeId:7, sId:2, number:10
time:792.000000, sourceNodeId:22, sId:1, number:6
time:792.000000, sourceNodeId:7, sId:2, number:11
time:793.000000, sourceNodeId:22, sId:1, number:9
time:793.000000, sourceNodeId:7, sId:2, number:12
time:794.000000, sourceNodeId:22, sId:1, number:7
time:794.000000, sourceNodeId:7, sId:2, number:13
time:795.000000, sourceNodeId:22, sId:1, number:14
time:795.000000, sourceNodeId:7, sId:2, number:6
time:796.000000, sourceNodeId:22, sId:1, number:13
time:796.000000, sourceNodeId:7, sId:2, number:6
time:797.000000, sourceNodeId:22, sId:1, number:7
time:797.000000, sourceNodeId:7, sId:2, number:9
time:798.000000, sourceNodeId:22, sId:1, number:10
time:798.000000, sourceNodeId:7, sId:2, number:7
time:799.000000, sourceNodeId:22, sId:1, number:12
time:799.000000, sourceNodeId:7, sId:2, number:7
time:800.000000, sourceNodeId:22, sId:1, number:10
time:800.000000, sourceNodeId:7, sId:2, number:10
time:801.000000, sourceNodeId:22, sId:1, number:10
time:801.000000, sourceNodeId:7, sId:2, number:5
time:802.000000, sourceNodeId:22, sId:1, number:10
time:802.000000, sourceNodeId:7, sId:2, number:14
time:803.000000, sourceNodeId:22, sId:1, number:7
time:803.000000, sourceNodeId:7, sId:2, number:15
time:804.000000, sourceNodeId:22, sId:1, number:9
time:804.000000, sourceNodeId:7, sId:2, number:10
time:805.000000, sourceNodeId:22, sId:1, number:11
time:805.000000, sourceNodeId:7, sId:2, number:10
time:806.000000, sourceNodeId:22, sId:1, number:13
